gppd_idnr,name,country,country_long,latitude,longitude,
WRI1005683,Frimmersdorf power station,DEU,Germany,51.0574,6.5771,
WRI1030353,Froschham Solar Power Plant,DEU,Germany,48.4765,11.0995,
WKS0062551,Fränkenau,DEU,Germany,51.139,11.7039,
WKS0067460,Fuchsberg I,DEU,Germany,52.835,11.203,
WKS0072082,Fuchsberg II,DEU,Germany,52.838,11.207,
WKS0063687,Fürstenwalde II,DEU,Germany,52.385,14.091,
WRI1030079,F�rstenwalde Solar Power Plant,DEU,Germany,52.3888,14.0955,
WRI1005686,G-Kraftwerk,DEU,Germany,51.3689,6.6541,
WRI1005695,GHD,DEU,Germany,48.6403,12.4634,
WRI1005697,GKH Hannover power station,DEU,Germany,52.42,9.6486,
WRI1005698,GKL,DEU,Germany,52.3729,9.7142,
WRI1005699,GKM (Mannheim) power station,DEU,Germany,49.4452,8.4891,
WRI1005700,GKS,DEU,Germany,50.0297,10.224,
WRI1005701,GMVA Niederrhein,DEU,Germany,51.4855,6.8344,
WRI1005709,GTKW Darmstadt,DEU,Germany,49.8849,8.6501,
WRI1005720,GUD-Anlage DREWSEN,DEU,Germany,52.6235,10.2457,
WRI1030107,Gahro Solar Power Plant,DEU,Germany,51.7306,13.6862,
WRI1030074,Gardelegen - S&Z Solar Power Plant,DEU,Germany,52.5307,11.4306,
WRI1005687,Gars,DEU,Germany,48.154,12.3111,
WKS0068329,Garzau-Garzin,DEU,Germany,52.528,13.965,
WKS0062553,Gattendorf,DEU,Germany,50.3471,11.982,
WKS0066152,Gattendorf 2,DEU,Germany,50.345,11.975,
WKS0072075,Gattendorf 3,DEU,Germany,50.331,12.022,
WRI1005688,Geesthacht,DEU,Germany,53.426,10.3359,
WKS0063347,Gefrees,DEU,Germany,50.0976,11.6946,
WKS0068836,Geisenfeld A,DEU,Germany,48.689,11.653,
WKS0068837,Geisenfeld B,DEU,Germany,48.7088,11.6479,
WRI1005689,Geisling,DEU,Germany,48.9748,12.344,
WRI1030309,Gelbelsee Solar Power Plant,DEU,Germany,48.9435,11.4471,
WRI1030275,Gelchsheim Solar Power Plant,DEU,Germany,49.575,10.0001,
WRI1030226,Gelnhausen Solar Power Plant,DEU,Germany,50.2127,9.165,
WRI1005691,Gemeinschaftskraftwerk Irsching,DEU,Germany,48.767,11.58,
WRI1030071,Georgsdorf Solar Power Plant,DEU,Germany,52.5909,7.084,
WRI1030336,Gergweis Solar Power Plant,DEU,Germany,48.6196,12.977,
WRI1005694,Gersteinwerk,DEU,Germany,51.6725,7.7099,
WRI1030192,Gerstungen Solar Power Plant,DEU,Germany,50.9669,10.0631,
WRI1030085,Gerwisch Solar Power Plant,DEU,Germany,52.1841,11.7523,
WRI1030170,Geusa Solar Power Plant,DEU,Germany,51.3398,11.9631,
WRI1005696,GichtNatural Gaskraftwerk Dillingen,DEU,Germany,49.3548,6.7315,
WRI1030269,Giebelstadt Solar Power Plant,DEU,Germany,49.6499,9.9653,
WRI1030082,Glau Solar Power Plant,DEU,Germany,52.2394,13.1449,
WRI1030123,Glebitzsch Solar Power Plant,DEU,Germany,51.5886,12.1924,
WRI1030152,Glesien Solar Power Plant,DEU,Germany,51.4452,12.2345,
WRI1025865,Global Tech I,DEU,Germany,54.509,6.367,
WRI1030326,Gnannenweiler Solar Power Plant,DEU,Germany,48.698,9.991,
WRI1030039,Gnoien Solar Power Plant,DEU,Germany,53.978,12.6925,
WRI1025855,Gode Wind 1 - Teil 1,DEU,Germany,54.041,6.994,
WRI1030239,Goldbach Solar Power Plant,DEU,Germany,49.999,9.2008,
WRI1005702,Goldisthal,DEU,Germany,50.5098,11.0209,
WRI1030274,Gollhofen Solar Power Plant,DEU,Germany,49.5756,10.1884,
WKS0066091,Golpa,DEU,Germany,51.7126,12.3845,
WRI1030299,Goodyear - Philippsburg Solar Power Plant,DEU,Germany,49.225,8.4716,
WRI1030193,Gotha Solar Power Plant,DEU,Germany,50.9393,10.6677,
WKS0060195,Gottmannsdorf,DEU,Germany,49.3548,10.8128,
WKS0066153,Grabow,DEU,Germany,53.2651,11.5728,
WRI1030194,Grabsleben Solar Power Plant,DEU,Germany,50.9393,10.8301,
WKS0061986,Grafenwöhr,DEU,Germany,49.684,11.978,
WRI1030305,Greding Solar Power Plant,DEU,Germany,49.0897,11.328,
WKS0065870,Greppin,DEU,Germany,51.6379,12.2829,
WRI1030040,Gribow Solar Power Plant,DEU,Germany,53.9597,13.4902,
WKS0061194,Grimmen,DEU,Germany,54.126,13.05,
WRI1005703,Grohnde,DEU,Germany,52.0356,9.4135,
WKS0073077,Grotenheid,DEU,Germany,54.226,9.83,
WKS0067443,Groß Roge C1,DEU,Germany,53.7951,12.4741,
WKS0065404,Großbeeren,DEU,Germany,52.338,13.266,
WKS0060238,Großhaslach,DEU,Germany,49.3429,10.7341,
WKS0070589,Großrosseln A,DEU,Germany,49.166,6.824,
WKS0070590,Großrosseln B,DEU,Germany,49.1804,6.8147,
WKS0069845,Großörner,DEU,Germany,51.6305,11.4944,
WRI1030046,Gro� Stieten Solar Power Plant,DEU,Germany,53.8064,11.4629,
WRI1030179,Gro�engottern Solar Power Plant,DEU,Germany,51.1407,10.5654,
WRI1005705,Grubenheizkraftwerk,DEU,Germany,51.4627,11.714,
WKS0066158,Gräfenhainichen I,DEU,Germany,51.734,12.405,
WKS0066102,Gräfenhainichen II,DEU,Germany,51.729,12.401,
WKS0067463,Gröbitz,DEU,Germany,51.653,13.697,
WRI1030156,Gr�den Solar Power Plant,DEU,Germany,51.4044,13.5836,
WRI1030062,Gr�neberg Solar Power Plant,DEU,Germany,52.8643,13.2193,
WRI1005710,GuD,DEU,Germany,51.2214,6.7313,
WRI1005711,GuD Anlage WVK,DEU,Germany,48.0202,7.8452,
WRI1005712,GuD Baunatal  VW Werksgelände,DEU,Germany,51.2531,9.4379,
WRI1005713,GuD Bitterfeld,DEU,Germany,51.6257,12.327,
WRI1005714,GuD Kraftwerk Hillegossen,DEU,Germany,52.0333,8.5333,
WRI1005715,GuD Leuna,DEU,Germany,51.2998,12.0193,
WRI1005716,GuD Marienehe,DEU,Germany,54.1255,12.0819,
WRI1005717,GuD Schwarzheide,DEU,Germany,51.4762,13.8891,
WRI1005718,GuD Tiefstack,DEU,Germany,53.5267,10.0658,
WRI1005719,GuD-Anlage,DEU,Germany,49.9882,9.1558,
WRI1005721,GuD-Anlage Rüsselsheim,DEU,Germany,49.992,8.4141,
WRI1005722,GuD-HKW Neubrandenburg,DEU,Germany,53.5745,13.2951,
WRI1005723,GuD-Ikw Staßfurt,DEU,Germany,51.8655,11.5738,
WRI1005724,GuD-Kraftwerk,DEU,Germany,49.5307,8.4709,
WKS0060137,Guben,DEU,Germany,51.953,14.654,
WRI1005725,Gummering,DEU,Germany,48.6225,12.398,
WRI1030346,Gundelfingen - Gartner Solar Power Plant,DEU,Germany,48.546,10.3783,
WRI1030347,Gundellfingen - Gehrlicher Solar Power Plant,DEU,Germany,48.5393,10.3557,
WKS0068342,Göllingen,DEU,Germany,51.3385,10.9936,
WKS0063719,Güstrow Enerparc,DEU,Germany,53.8091,12.166,
WKS0061452,Güstrow Wirsol,DEU,Germany,53.797,12.237,
WRI1030178,G�rlitz Solar Power Plant,DEU,Germany,51.1853,14.9662,
WRI1030290,G�ttelborn Solar Power Plant,DEU,Germany,49.3386,7.035,
WRI1030334,G�ttersdorf Solar Power Plant,DEU,Germany,48.626,12.9651,
WRI1005730,HBB,DEU,Germany,47.796,12.1193,
WRI1005766,HHKW Berlin-Neukölln,DEU,Germany,52.4253,13.5173,
WRI1005769,"HKW ""Helmshäger Berg""",DEU,Germany,54.0973,13.385,
WRI1005770,HKW 1,DEU,Germany,51.4707,6.8616,
WRI1005771,HKW 1 Werk Offstein,DEU,Germany,49.5991,8.221,
WRI1005772,HKW 2,DEU,Germany,51.4707,6.8616,
WRI1005773,HKW Altenstadt,DEU,Germany,47.7971,10.8587,
WRI1005774,HKW Bad Salzungen,DEU,Germany,50.8003,10.2206,
WRI1005775,HKW Barmen,DEU,Germany,51.2689,7.2003,
WRI1005776,HKW Bohrhügel,DEU,Germany,50.6315,10.6987,
WRI1005767,HKW Brandenburg,DEU,Germany,51.5122,13.9711,
WRI1005778,HKW Chemnitz  Nord II (Natural Gas),DEU,Germany,50.857,12.9231,
WRI1005780,HKW Dresden-Nossener Brücke,DEU,Germany,51.0421,13.7086,
WRI1005782,HKW Eltmann,DEU,Germany,49.984,10.6514,
WRI1005783,HKW Erfurt-Ost,DEU,Germany,50.9848,11.0299,
WRI1005784,HKW Erlangen (Coal),DEU,Germany,49.5928,11.0015,
WRI1005785,HKW Erlangen (Natural Gas),DEU,Germany,49.593,11.0016,
WRI1005786,HKW Fenne  GrubenNatural Gaskraftwerk,DEU,Germany,49.249,6.8792,
WRI1005768,HKW Freiberg,DEU,Germany,48.0056,7.8423,
WRI1005788,HKW Göttingen,DEU,Germany,51.5534,9.9337,
WRI1005789,HKW Halle Trotha,DEU,Germany,51.481,11.9643,
WRI1005790,HKW Hiltrop,DEU,Germany,51.508,7.2503,
WRI1005791,HKW Humboldtstr.,DEU,Germany,54.3275,10.1267,
WRI1005792,HKW I,DEU,Germany,51.4293,6.752,
WRI1005793,HKW III/B,DEU,Germany,51.3907,6.7478,
WRI1005794,HKW Jena,DEU,Germany,50.8969,11.5857,
WRI1005795,HKW Karcherstr. (Coal),DEU,Germany,49.4346,7.7582,
WRI1005796,HKW Karcherstr. (Natural Gas),DEU,Germany,49.4347,7.7602,
WRI1005797,HKW Mannheim,DEU,Germany,49.5224,8.4529,
WRI1005798,HKW Merheim,DEU,Germany,50.9431,7.0852,
WRI1005799,HKW Merkenich,DEU,Germany,51.0179,6.964,
WRI1005801,HKW Merkenich (Natural Gas),DEU,Germany,51.0178,6.9643,
WRI1005802,HKW Niederrad,DEU,Germany,50.0856,8.6279,
WRI1005803,HKW Niehl 2,DEU,Germany,50.9749,6.988,
WRI1005804,HKW Nord,DEU,Germany,52.4328,10.7861,
WRI1005805,HKW Nord West,DEU,Germany,51.2529,9.438,
WRI1005806,HKW Pfaffenwald,DEU,Germany,48.7508,9.1103,
WRI1005807,HKW Potsdam-Süd,DEU,Germany,52.3661,13.1125,
WRI1005809,HKW Sachtleben,DEU,Germany,51.4409,6.7054,
WRI1005811,HKW Sandreuth,DEU,Germany,49.4386,11.0606,
WRI1005810,HKW Sandreuth,DEU,Germany,49.4386,11.0606,
WRI1005812,HKW Schwarza,DEU,Germany,50.6869,11.3293,
WRI1005813,HKW Schwerin Lankow,DEU,Germany,53.6539,11.373,
WRI1005814,HKW Schwerin Süd,DEU,Germany,53.5779,11.3965,
WRI1005815,HKW Südstadt,DEU,Germany,50.917,6.9573,
WRI1005818,HKW West,DEU,Germany,52.4422,10.7645,
WRI1005817,HKW West,DEU,Germany,50.0984,8.6531,
WRI1005816,HKW West,DEU,Germany,50.0984,8.6531,
WRI1005819,HKW West ?,DEU,Germany,50.0985,8.653,
WRI1005820,HKW Wiesengrund,DEU,Germany,50.9816,10.2906,
WRI1005821,HKW Wörth,DEU,Germany,49.07,8.307,
WRI1005822,HKW-Mitte,DEU,Germany,52.2786,10.5147,
WRI1005824,HKW-Nord,DEU,Germany,52.2786,10.5147,
WRI1005825,HKW-West,DEU,Germany,52.0262,8.8666,
WRI1005826,HKW3 UPM Schongau,DEU,Germany,48.1603,10.1144,
WRI1030272,Haag Solar Power Plant,DEU,Germany,49.6267,10.6237,
WRI1005902,Hafen power station,DEU,Germany,53.1249,8.7287,
WRI1030252,Haidenaab Solar Power Plant,DEU,Germany,49.8838,11.8316,
WKS0061495,Halberstadt I,DEU,Germany,51.862,11.055,
WRI1025903,Halberstadt Solar Power Plant,DEU,Germany,51.897,11.0914,
WKS0068345,Halle Messe,DEU,Germany,51.4548,12.02,
WKS0068343,Halle-Dieskau,DEU,Germany,51.4416,12.0665,
WRI1005953,Hamburg-Moorburg,DEU,Germany,53.489,9.949,
WRI1005727,Hamburger Rieger,DEU,Germany,51.5201,14.3374,
WRI1030357,Harthausen Solar Power Plant,DEU,Germany,48.4406,10.3481,
WKS0060308,Hasborn,DEU,Germany,50.0674,6.903,
WKS0073110,Hasloch A,DEU,Germany,49.7956,9.4714,
WKS0068327,Hassel D1,DEU,Germany,52.6427,11.9174,
WRI1030237,Hasselbach Solar Power Plant,DEU,Germany,50.0322,7.4374,
WRI1005903,Hastedt power station,DEU,Germany,53.0601,8.8733,
WRI1005728,Hattorf,DEU,Germany,50.8126,9.978,
WRI1030288,Ha�loch Solar Power Plant,DEU,Germany,49.3644,8.2341,
WRI1030278,Heckfeld Solar Power Plant,DEU,Germany,49.5608,9.6203,
WKS0062528,Heddesheim,DEU,Germany,49.5136,8.6325,
WRI1005747,Heilbronn power station,DEU,Germany,49.1773,9.2063,
WKS0067437,Heiligengrabe C1,DEU,Germany,53.0518,12.3415,
WKS0068817,Heiligengrabe F1,DEU,Germany,53.1676,12.371,
WKS0068827,Heiligengrabe F2,DEU,Germany,53.215,12.445,
WKS0065997,Heilsbronn,DEU,Germany,49.3555,10.8215,
WRI1005731,Heimbach,DEU,Germany,50.6286,6.4518,
WRI1030181,Heinersdorf Solar Power Plant,DEU,Germany,51.1292,12.6234,
WRI1005732,Heizkraftwerk 1,DEU,Germany,53.5177,9.9508,
WRI1005733,Heizkraftwerk 2,DEU,Germany,50.0918,8.5311,
WRI1005734,Heizkraftwerk 3,DEU,Germany,49.249,6.8792,
WRI1005735,Heizkraftwerk 4,DEU,Germany,48.3751,10.9028,
WRI1005736,Heizkraftwerk 5,DEU,Germany,49.8828,8.6287,
WRI1005738,Heizkraftwerk Altbach/Deizisau (Natural Gas),DEU,Germany,48.7176,9.3749,
WRI1005739,Heizkraftwerk Bomlitz,DEU,Germany,52.9,9.65,
WRI1005741,Heizkraftwerk Evonik Rheinfelden,DEU,Germany,47.5708,7.8072,
WRI1005742,Heizkraftwerk FFO,DEU,Germany,52.346,14.546,
WRI1005744,Heizkraftwerk Gera-Nord,DEU,Germany,50.9076,12.061,
WRI1005745,Heizkraftwerk Hafen,DEU,Germany,51.9501,7.6413,
WRI1005746,Heizkraftwerk Hagen-Kabel,DEU,Germany,51.411,7.4917,
WRI1005748,Heizkraftwerk Karlstraße 1,DEU,Germany,50.7338,7.0805,
WRI1005749,Heizkraftwerk Karlstraße 2,DEU,Germany,50.7338,7.0805,
WRI1005750,Heizkraftwerk Krefeld,DEU,Germany,51.3388,6.5853,
WRI1005751,Heizkraftwerk Leipzig-Nord,DEU,Germany,51.3512,12.3784,
WRI1005752,Heizkraftwerk Magirusstraße,DEU,Germany,48.397,9.9648,
WRI1005755,Heizkraftwerk Pforzheim GmbH,DEU,Germany,48.8971,8.725,
WRI1005756,Heizkraftwerk Pforzheim GmbH,DEU,Germany,48.8832,8.6653,
WRI1005758,Heizkraftwerk Sindelfingen,DEU,Germany,48.6972,8.9992,
WRI1005759,Heizkraftwerk Stendal,DEU,Germany,52.6087,11.8325,
WRI1005760,Heizkraftwerk Stuttgart-Gaisburg,DEU,Germany,48.7825,9.2315,
WRI1005761,Heizkraftwerk West,DEU,Germany,49.0144,8.3481,
WRI1005740,Heizkraftwerk der Sappi Stockstadt GmbH,DEU,Germany,49.9774,9.0687,
WRI1005762,Heizkraftwerk zur Papierfabrik,DEU,Germany,52.618,7.8619,
WRI1005763,Heizkraftwerke an der Friedensbrücke,DEU,Germany,49.8,9.9231,
WKS0060109,Helbra,DEU,Germany,51.554,11.514,
WKS0061980,Hemau,DEU,Germany,49.033,11.746,
WRI1005764,Hemfurth,DEU,Germany,51.1671,9.0468,
WRI1030321,Hengersberg Solar Power Plant,DEU,Germany,48.784,13.0793,
WRI1030356,Heretsried Solar Power Plant,DEU,Germany,48.4644,10.738,
WRI1030246,Herforst Solar Power Plant,DEU,Germany,49.9469,6.6864,
WRI1005904,Herne power station,DEU,Germany,51.5508,7.1875,
WRI1030112,Herzberg Solar Power Plant,DEU,Germany,51.6731,13.2232,
WRI1030280,Hettenleidelheim Solar Power Plant,DEU,Germany,49.5418,8.0814,
WRI1030233,Heubach Solar Power Plant,DEU,Germany,50.0879,10.7784,
WRI1005765,Heyden power station,DEU,Germany,52.3828,8.996,
WKS0063344,Hillersleben,DEU,Germany,52.281,11.477,
WRI1030248,Himmelstadt Solar Power Plant,DEU,Germany,49.9244,9.7401,
WRI1030256,Hinzerath Solar Power Plant,DEU,Germany,49.843,7.1833,
WKS0067756,Hirschfelde A,DEU,Germany,50.9338,14.8635,
WRI1005754,Hkw Offenbach power station,DEU,Germany,50.0652,8.769,
WKS0070974,Hohen Wangelin A,DEU,Germany,53.617,12.43,
WRI1030099,Hohenerxleben Solar Power Plant,DEU,Germany,51.8492,11.6594,
WKS0066151,Hohenfels,DEU,Germany,49.165,11.834,
WKS0068833,Hohenkirchen,DEU,Germany,50.864,10.688,
WRI1030131,Hohenthurm Solar Power Plant,DEU,Germany,51.5258,12.1023,
WRI1005828,Hohenwarte,DEU,Germany,50.6038,11.4752,
WRI1005829,Holthausen,DEU,Germany,51.1756,6.838,
WRI1030382,Holzg�nz Solar Power Plant,DEU,Germany,48.0228,10.2692,
WRI1030358,Horgau Solar Power Plant,DEU,Germany,48.4009,10.662,
WKS0073637,Horka A,DEU,Germany,51.3,14.933,
WRI1005830,Huckingen,DEU,Germany,51.3679,6.7167,
WRI1006123,Huerth Ville / Berrenrath power station,DEU,Germany,50.8614,6.8407,
WRI1030366,Humlangen Solar Power Plant,DEU,Germany,48.2943,9.9562,
WKS0072035,Humptrup A,DEU,Germany,54.8486,8.8733,
WRI1030021,Humtrup Solar Power Plant,DEU,Germany,54.8521,8.8872,
WRI1005831,Huntorf,DEU,Germany,53.1897,8.4087,
WRI1030379,Hurlach Solar Power Plant,DEU,Germany,48.1074,10.8538,
WRI1030332,Hutthurm Solar Power Plant,DEU,Germany,48.6586,13.4617,
WRI1005729,Häusern,DEU,Germany,47.7546,8.1879,
WRI1005827,Höchstädt,DEU,Germany,48.6032,10.5827,
WKS0063301,Hölzengraben,DEU,Germany,48.7712,12.1749,
WKS0071628,Hörmannsdorf,DEU,Germany,49.212,11.752,
WKS0067730,Hörselberg-Hainich,DEU,Germany,51.0019,10.4371,
WKS0067979,Höttingen,DEU,Germany,49.085,11.0077,
WKS0066149,Hüttberg,DEU,Germany,49.1721,11.7756,
WRI1030295,H�hein�d Solar Power Plant,DEU,Germany,49.2862,7.5806,
WRI1030368,H�rlkofen Solar Power Plant,DEU,Germany,48.2391,11.9467,
WRI1030287,H�ttigweiler Solar Power Plant,DEU,Germany,49.3843,7.0614,
WRI1005833,IHKW Andernach,DEU,Germany,50.4349,7.4321,
WRI1005834,IHKW Heidenheim,DEU,Germany,48.6701,10.1506,
WRI1005835,IKS PCK Schwedt,DEU,Germany,53.0982,14.2345,
WRI1005836,IKW,DEU,Germany,52.1674,14.627,
WRI1005837,IKW Rüdersdorf,DEU,Germany,52.4903,13.8299,
WRI1005838,ILK-EKT,DEU,Germany,51.7999,11.7581,
WRI1005839,ILK-GuD,DEU,Germany,51.2998,12.0193,
WRI1005846,INEOS Kraftwerk,DEU,Germany,51.4693,6.6436,
WRI1005849,ISAR-2,DEU,Germany,48.6049,12.2936,
WRI1005832,Ibbenbüren-B power station,DEU,Germany,52.2888,7.7479,
WRI1030251,Idenheim Solar Power Plant,DEU,Germany,49.8895,6.5593,
WRI1030354,Igenhausen Solar Power Plant,DEU,Germany,48.472,11.0329,
WKS0060291,Igling-Buchloe,DEU,Germany,48.0372,10.7811,
WRI1030265,Ilbesheim Solar Power Plant,DEU,Germany,49.6931,8.0423,
WRI1030125,Ilfeld Solar Power Plant,DEU,Germany,51.5744,10.7796,
WRI1030249,Immenreuth Solar Power Plant,DEU,Germany,49.9171,11.8802,
WRI1030199,Inden Solar Power Plant,DEU,Germany,50.8436,6.339,
WRI1005840,Industrie-Kraftwerk,DEU,Germany,51.5649,6.5782,
WRI1005841,Industriekraftwerk Bernburg (IKB),DEU,Germany,51.8012,11.7544,
WRI1005842,Industriekraftwerk Breuberg,DEU,Germany,49.8108,9.0117,
WRI1005843,Industriekraftwerk Greifswald,DEU,Germany,54.1379,13.6671,
WRI1005844,Industriekraftwerk Ludwigshafen,DEU,Germany,49.4532,8.4336,
WRI1005845,Industriepark Werk Gendorf,DEU,Germany,48.1768,12.7306,
WRI1005847,Ingolstadt,DEU,Germany,48.7503,11.4122,
WRI1005850,Itzehoe,DEU,Germany,53.9664,9.4495,
WKS0061367,Jabel,DEU,Germany,53.551,12.571,
WRI1005906,Janschwalde power station,DEU,Germany,51.8344,14.459,
WKS0062179,Jatzke,DEU,Germany,53.622,13.516,
WRI1030232,Jesserndorf Solar Power Plant,DEU,Germany,50.0923,10.6846,
WRI1005851,Jochenstein,DEU,Germany,48.5196,13.7085,
WKS0060198,Jocksdorf,DEU,Germany,51.6578,14.61,
WRI1030113,Jocksdorf Solar Power Plant,DEU,Germany,51.6597,14.6261,
WKS0063286,Jura Solarpark,DEU,Germany,50.012,11.2421,
WKS0061145,Jännersdorf,DEU,Germany,53.342,12.057,
WKS0061399,Jüterbog,DEU,Germany,52,13.04,
WRI1030197,J�lich Solar Power Plant,DEU,Germany,50.915,6.3876,
WRI1005852,K&N PFK AG EV,DEU,Germany,51.0513,13.0166,
WRI1005901,KW Hafen,DEU,Germany,53.1248,8.7289,
WRI1005909,KW Kirchlengern,DEU,Germany,52.1951,8.6482,
WRI1005912,KW Mittelsbüren,DEU,Germany,53.1289,8.6852,
WRI1005913,KW Rheinfelden,DEU,Germany,47.5699,7.8101,
WRI1005915,KW Voerde,DEU,Germany,51.5765,6.6894,
WRI1005916,KW Walsum,DEU,Germany,51.5267,6.7187,
WRI1005917,KW West,DEU,Germany,51.5796,6.6789,
WRI1005918,KW Wyhlen,DEU,Germany,47.5524,7.6581,
WRI1005919,KWH,DEU,Germany,52.3667,9.7167,
WRI1005920,KWK AOS GmbH,DEU,Germany,53.6575,9.502,
WRI1005921,KWK Gütersloh,DEU,Germany,51.9154,8.4003,
WRI1005922,KWK Neumarkt,DEU,Germany,49.2613,11.4516,
WRI1005924,KWK-Anlage Barby,DEU,Germany,51.9832,11.8766,
WRI1005925,KWK-Anlage Krefeld DT,DEU,Germany,51.3392,6.6642,
WRI1005926,KWK-Anlage Krefeld VM,DEU,Germany,51.3392,6.6642,
WRI1005927,KWKK Heidelberg,DEU,Germany,49.4216,8.6728,
WRI1005928,KWM,DEU,Germany,52.315,10.0914,
WKS0069884,Kabelsketal,DEU,Germany,51.4432,12.0665,
WRI1005853,Kachlet,DEU,Germany,48.5797,13.4083,
WRI1030224,Kaisersesch Solar Power Plant,DEU,Germany,50.2331,7.1644,
WRI1030210,Kalenberg Solar Power Plant,DEU,Germany,50.5717,6.5995,
WRI1030173,Kamenz Solar Power Plant,DEU,Germany,51.2947,14.1298,
WKS0073638,Kampehl A,DEU,Germany,52.8725,12.469,
WRI1005854,Karnap,DEU,Germany,51.5154,6.9938,
WRI1030056,Karwitz Solar Power Plant,DEU,Germany,53.08,11.0319,
WKS0065386,Kaserne Neuhardenberg,DEU,Germany,52.6029,14.216,
WRI1005855,Kaufering,DEU,Germany,48.084,10.8649,
WRI1030355,Kemnat Solar Power Plant,DEU,Germany,48.4694,11.3003,
WRI1030260,Kempfeld Solar Power Plant,DEU,Germany,49.7936,7.2509,
WKS0060306,Kenn,DEU,Germany,49.7965,6.7393,
WRI1005856,Kernkraft Gundremmingen,DEU,Germany,48.515,10.4016,
WRI1005859,Kessel 2,DEU,Germany,50.777,6.486,
WRI1005860,Kessel 4,DEU,Germany,50.777,6.486,
WRI1005861,Kesselhaus Zuckerfabrik,DEU,Germany,53.8563,13.7101,
WKS0060313,Ketzin,DEU,Germany,52.4958,12.875,
WRI1005692,Kiel power station,DEU,Germany,54.3394,10.1766,
WRI1005862,Kirchmöser,DEU,Germany,52.3942,12.4181,
WRI1030020,Klanxb�ll Solar Power Plant,DEU,Germany,54.8645,8.6481,
WRI1030076,Klausheide Solar Power Plant,DEU,Germany,52.4601,7.174,
WKS0069458,Klein Rheide A,DEU,Germany,54.434,9.473,
WKS0071779,Klein-Nordsee,DEU,Germany,54.318,9.938,
WKS0065379,Klein-Wusterwitz,DEU,Germany,52.4673,12.2439,
WKS0066650,Kleinaitigen EP,DEU,Germany,48.2221,10.8779,
WRI1030372,Kleinaitingen Solar Power Plant,DEU,Germany,48.2145,10.8664,
WKS0065382,Kleinlangheim,DEU,Germany,49.7786,10.2971,
WKS0071786,Kleinvollstedt,DEU,Germany,54.247,9.815,
WRI1030196,Klettbach Solar Power Plant,DEU,Germany,50.9204,11.1657,
WRI1005864,Klingenberg,DEU,Germany,52.4889,13.497,
WRI1005863,Kläranlage,DEU,Germany,48.5529,8.4074,
WRI1030068,Kl�den Solar Power Plant,DEU,Germany,52.6416,11.6552,
WRI1005865,Knapsack Natural Gas I,DEU,Germany,50.8617,6.8424,
WRI1005867,Koblenz,DEU,Germany,50.3659,7.5817,
WRI1030174,Kodersdorf Solar Power Plant,DEU,Germany,51.2301,14.9078,
WRI1005868,Koepchenwerk,DEU,Germany,51.4105,7.4531,
WRI1005869,Kohlekraftwerk,DEU,Germany,50.7055,6.6536,
WRI1005870,Kombi-HKW,DEU,Germany,51.2791,9.484,
WRI1005871,Kombikraftwerk,DEU,Germany,51.4656,12.592,
WRI1005872,Kopswerk I,DEU,Germany,46.9684,10.0599,
WRI1005874,Kraftwerk,DEU,Germany,50.9456,6.665,
WRI1005873,Kraftwerk,DEU,Germany,50.8305,6.9594,
WRI1005875,Kraftwerk 2,DEU,Germany,50.5691,9.6813,
WRI1005876,Kraftwerk 3,DEU,Germany,48.1539,12.6524,
WRI1005877,Kraftwerk Bexbach,DEU,Germany,49.3635,7.2371,
WRI1005879,Kraftwerk Ensdorf,DEU,Germany,49.2932,6.7709,
WRI1005880,Kraftwerk Fulda,DEU,Germany,50.5664,9.6861,
WRI1005881,Kraftwerk Grenzach-Wyhlen,DEU,Germany,47.5397,7.7069,
WRI1005882,Kraftwerk Hausham,DEU,Germany,47.7524,11.8398,
WRI1005883,Kraftwerk II,DEU,Germany,51.6804,7.0969,
WRI1005884,Kraftwerk III,DEU,Germany,51.6804,7.0969,
WRI1005885,Kraftwerk L 57,DEU,Germany,51.3698,6.6615,
WRI1005886,Kraftwerk Mainz,DEU,Germany,50.0264,8.2379,
WRI1005887,Kraftwerk Meggle,DEU,Germany,48.0564,12.1852,
WRI1005888,Kraftwerk Mitte,DEU,Germany,49.5137,8.4316,
WRI1005889,Kraftwerk N 230,DEU,Germany,51.3698,6.6615,
WRI1005890,Kraftwerk Nord,DEU,Germany,48.5529,8.4074,
WRI1005891,Kraftwerk Plattling,DEU,Germany,48.7874,12.8825,
WRI1005893,Kraftwerk Salzgitter,DEU,Germany,52.1579,10.3958,
WRI1005894,Kraftwerk Schwedt GmbH & Co.KG,DEU,Germany,53.0831,14.3214,
WRI1005895,Kraftwerk Süd,DEU,Germany,49.5136,8.4316,
WRI1005896,Kraftwerk Waldshut,DEU,Germany,47.6178,8.1926,
WRI1005897,Kraftwerk Walheim,DEU,Germany,49.0175,9.1574,
WRI1005898,Kraftwerk Werdohl-Elverlingsen,DEU,Germany,51.2764,7.7057,
WRI1005899,Kraftwerksgruppe Pfreimd,DEU,Germany,49.53,12.2848,
